  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2  Pa0Nm2     PA1% Pp1Hr   PA2% Pp2Hr  DA0kgm3    DA1% Dp1Hr   DA2% Dp2Hr
 360 110   2.5 126.57 10.06 20.3  3.35 19.4 3.474E-04  29.38  13.3  38.66  22.2 1.434E-08  36.46  11.9  39.27  22.3
 360 115   2.5 138.30 11.05 19.8  3.21 16.6 1.746E-04  26.78  14.1  36.09  22.1 6.582E-09  31.24  12.5  40.98  22.2
 360 120   2.5 155.12  9.04 17.5  5.87 16.1 9.422E-05  26.15  14.5  33.24  22.1 3.150E-09  25.41  13.6  39.87  22.1
 360 125   2.5 173.04 12.76 14.5  7.27 16.0 5.464E-05  26.97  14.7  30.32  22.2 1.621E-09  23.27  14.5  36.87  22.0
 360 130   2.5 189.02 20.23 13.3  7.74 16.1 3.359E-05  29.05  14.6  27.40  22.3 9.016E-10  23.76  14.8  33.36  22.0
 360 135   2.5 201.98 27.26 13.0  7.94 16.2 2.155E-05  32.33  14.4  24.65  22.4 5.340E-10  25.51  14.7  30.02  22.1
 360 140   2.5 212.08 32.98 12.8  8.02 16.3 1.424E-05  36.32  14.1  21.84  22.6 3.309E-10  28.19  14.4  26.84  22.2
 360 145   2.5 219.81 37.46 12.8  7.91 16.4 9.628E-06  40.43  13.9  18.92  22.8 2.119E-10  31.61  14.0  23.74  22.3
 360 150   2.5 225.10 40.89 12.7  7.96 16.5 6.666E-06  40.43  13.9  18.92  22.8 1.401E-10  35.19  13.7  20.97  22.4
 360 155   2.5 229.09 43.30 12.7  8.27 16.6 4.682E-06  44.22  13.6  16.07  11.1 9.433E-11  39.09  13.4  18.80  22.6
 360 160   2.5 232.19 45.18 12.7  8.34 16.6 3.326E-06  46.70  13.4  13.62  11.6 6.441E-11  42.87  13.3  16.70  22.8
 360 165   2.5 234.32 46.63 12.7  8.50 16.6 2.399E-06  46.70  13.4  13.62  11.6 4.473E-11  46.10  13.1  14.98  11.1
 360 170   2.5 235.81 47.59 12.7  8.71 16.7 1.754E-06  47.74  13.2  12.92  12.4 3.154E-11  48.86  13.0  13.88  11.4
 360 175   2.5 237.00 48.35 12.7  8.79 16.7 1.292E-06  47.04  13.0  15.21  13.3 2.241E-11  50.94  12.9  13.17  11.9
 360 180   2.5 237.72 48.85 12.8  8.97 16.7 9.674E-07  47.04  13.0  15.21  13.3 1.623E-11  52.05  12.8  13.28  12.3
 360 185   2.5 238.33 49.19 12.8  9.06 16.7 7.296E-07  44.56  12.7  19.92  13.8 1.184E-11  52.51  12.7  14.02  12.7
 360 190   2.5 238.74 49.45 12.8  9.16 16.7 5.566E-07  44.56  12.7  19.92  13.8 8.737E-12  51.99  12.7  15.34  13.1
 360 195   2.5 239.06 49.60 12.8  9.24 16.7 4.286E-07  40.94  12.4  25.90  14.0 6.511E-12  50.93  12.6  17.12  13.3
 360 200   2.5 239.30 49.72 12.8  9.31 16.7 3.327E-07  40.94  12.4  25.90  14.0 4.893E-12  49.05  12.5  19.03  13.5
 360 205   2.5 239.48 49.78 12.8  9.37 16.7 2.607E-07  36.55  12.1  32.09  14.1 3.714E-12  46.81  12.5  21.25  13.7
 360 210   2.5 239.61 49.83 12.8  9.42 16.7 2.058E-07  36.55  12.1  32.09  14.1 2.842E-12  43.77  12.4  23.39  13.8
 360 215   2.5 239.72 49.85 12.8  9.46 16.7 1.636E-07  32.18  11.8  37.76  14.2 2.189E-12  40.78  12.4  25.70  13.9
 360 220   2.5 239.79 49.85 12.8  9.46 16.7 1.312E-07  32.18  11.8  37.76  14.2 1.701E-12  40.78  12.4  25.70  13.9
 360 225   2.5 239.85 49.85 12.8  9.46 16.7 1.054E-07  32.18  11.8  37.76  14.2 1.326E-12  40.78  12.4  25.70  13.9
 360 230   2.5 239.89 49.85 12.8  9.46 16.7 8.580E-08  32.18  11.8  37.76  14.2 1.047E-12  40.78  12.4  25.70  13.9
 360 235   2.5 239.93 49.85 12.8  9.46 16.7 6.982E-08  32.18  11.8  37.76  14.2 8.269E-13  40.78  12.4  25.70  13.9
 360 240   2.5 239.96 49.85 12.8  9.46 16.7 5.742E-08  32.18  11.8  37.76  14.2 6.611E-13  40.78  12.4  25.70  13.9
 360  80   7.5 137.35 16.25 11.3 12.94 22.5 2.900E-02  16.32  11.8  16.49  11.8 1.118E-06   4.31  12.0  10.83  12.3
 360  85   7.5 132.74  9.69 11.3 13.30 22.5 1.476E-02  20.88  11.5  20.27  11.6 5.861E-07  14.34  12.0  14.59  12.3
 360  90   7.5 125.23  8.20 13.1 13.55 22.1 7.275E-03  24.07  11.4  24.68  11.4 3.058E-07  20.60  11.5  20.14  11.9
 360  95   7.5 118.96  8.50 14.2 12.67 21.5 3.427E-03  29.77  11.8  33.16  23.0 1.517E-07  26.55  11.5  26.84  11.5
 360 100   7.5 117.33  4.65 15.1  9.85 20.7 1.571E-03  32.27  12.1  36.91  22.8 7.047E-08  34.93  11.8  33.76  11.0
 360 105   7.5 121.17  5.07 20.7  5.03 20.0 7.295E-04  34.20  12.7  41.00  22.4 3.150E-08  41.87  11.8  39.72  22.6
 360 110   7.5 128.05 10.67 21.0  2.10 17.5 3.506E-04  32.76  13.0  40.66  22.3 1.429E-08  42.61  11.7  43.17  22.4
 360 115   7.5 139.66 12.42 20.4  4.10 15.8 1.776E-04  27.53  13.8  36.63  22.3 6.629E-09  36.43  12.0  43.41  22.3
 360 120   7.5 156.13 10.10 18.6  5.88 15.7 9.644E-05  25.95  14.2  33.65  22.3 3.201E-09  28.65  12.8  40.71  22.3
 360 125   7.5 173.73 11.46 15.6  6.30 15.8 5.617E-05  25.99  14.5  30.85  22.4 1.655E-09  24.18  13.7  36.95  22.3
 360 130   7.5 189.49 17.74 14.0  6.07 16.0 3.463E-05  27.61  14.6  28.60  22.6 9.232E-10  23.18  14.2  33.49  22.3
 360 135   7.5 202.37 24.53 13.4  5.83 16.2 2.226E-05  30.36  14.5  26.64  22.7 5.476E-10  24.22  14.3  30.67  22.4
 360 140   7.5 212.46 30.27 13.2  5.65 16.5 1.473E-05  33.71  14.3  24.70  22.9 3.397E-10  26.45  14.2  28.17  22.5
 360 145   7.5 220.13 34.89 13.1  5.44 16.7 9.981E-06  33.71  14.3  24.70  22.9 2.180E-10  29.32  14.0  25.82  22.6
 360 150   7.5 225.34 38.39 13.0  5.50 16.8 6.920E-06  37.20  14.1  22.76  11.1 1.445E-10  32.42  13.8  23.85  22.7
 360 155   7.5 229.40 40.92 13.0  5.74 16.9 4.864E-06  40.00  13.9  20.82  11.4 9.733E-11  35.84  13.5  22.33  22.9
 360 160   7.5 232.54 42.90 13.0  5.78 17.0 3.458E-06  41.68  13.7  19.36  11.8 6.648E-11  39.16  13.4  20.82  11.0
 360 165   7.5 234.59 44.39 13.0  5.92 17.0 2.501E-06  41.68  13.7  19.36  11.8 4.628E-11  41.87  13.2  19.60  11.3
 360 170   7.5 236.12 45.41 13.0  6.11 17.1 1.829E-06  41.79  13.5  19.12  12.3 3.262E-11  44.29  13.1  18.82  11.5
 360 175   7.5 237.32 46.24 13.0  6.16 17.1 1.347E-06  41.79  13.5  19.12  12.3 2.319E-11  45.93  13.0  18.23  11.8
 360 180   7.5 238.02 46.76 13.0  6.33 17.1 1.011E-06  39.95  13.3  20.77  12.9 1.681E-11  46.67  13.0  18.19  12.1
 360 185   7.5 238.64 47.15 13.0  6.41 17.1 7.623E-07  36.47  13.0  24.43  13.3 1.225E-11  46.81  12.9  18.64  12.4
 360 190   7.5 239.03 47.43 13.0  6.51 17.1 5.831E-07  36.47  13.0  24.43  13.3 9.066E-12  45.91  12.8  19.47  12.7
 360 195   7.5 239.36 47.60 13.0  6.58 17.1 4.488E-07  31.79  12.8  29.44  13.6 6.755E-12  44.48  12.8  20.90  12.9
 360 200   7.5 239.58 47.74 13.0  6.64 17.1 3.492E-07  31.79  12.8  29.44  13.6 5.094E-12  42.12  12.7  22.45  13.1
 360 205   7.5 239.77 47.81 13.0  6.70 17.1 2.734E-07  26.49  12.5  34.78  13.7 3.865E-12  39.42  12.6  24.60  13.3
 360 210   7.5 239.89 47.88 13.0  6.74 17.1 2.163E-07  26.49  12.5  34.78  13.7 2.964E-12  35.89  12.5  26.61  13.4
 360 215   7.5 240.00 47.91 13.0  6.77 17.1 1.717E-07  21.30  12.1  39.63  13.8 2.282E-12  32.54  12.5  28.95  13.5
 360 220   7.5 240.07 47.94 13.0  6.80 17.1 1.379E-07  21.30  12.1  39.63  13.8 1.779E-12  28.44  12.4  30.97  13.6
 360 225   7.5 240.13 47.94 13.0  6.80 17.1 1.108E-07  21.30  12.1  39.63  13.8 1.387E-12  28.44  12.4  30.97  13.6
 360 230   7.5 240.17 47.94 13.0  6.80 17.1 9.026E-08  21.30  12.1  39.63  13.8 1.097E-12  28.44  12.4  30.97  13.6
 360 235   7.5 240.21 47.94 13.0  6.80 17.1 7.357E-08  21.30  12.1  39.63  13.8 8.689E-13  28.44  12.4  30.97  13.6
 360 240   7.5 240.23 47.94 13.0  6.80 17.1 6.038E-08  21.30  12.1  39.63  13.8 6.936E-13  28.44  12.4  30.97  13.6
 360  80  12.5 138.22 16.76 11.6 13.70 22.5 2.923E-02  17.72  11.4  18.51  11.5 1.120E-06   4.42  11.7  11.09  11.9
 360  85  12.5 132.71 10.90 11.6 13.84 22.5 1.489E-02  22.56  11.4  22.81  11.3 5.921E-07  15.04  11.7  15.66  11.9
 360  90  12.5 124.86  9.50 13.0 13.78 22.1 7.330E-03  26.16  11.4  27.58  11.1 3.093E-07  22.14  11.4  21.90  11.6
 360  95  12.5 118.17  9.53 13.8 12.36 21.5 3.441E-03  32.92  11.7  36.83  22.9 1.535E-07  28.90  11.5  29.57  11.3
 360 100  12.5 116.45  4.03 14.4  7.87 20.8 1.567E-03  36.03  12.0  40.79  22.7 7.084E-08  38.99  11.7  37.59  22.8
 360 105  12.5 121.51  5.53 22.4  1.79 17.6 7.255E-04  37.92  12.6  44.19  22.5 3.121E-08  47.62  11.6  44.69  22.5
 360 110  12.5 129.84 11.98 21.7  3.18 15.2 3.508E-04  35.52  12.8  43.10  22.4 1.411E-08  48.49  11.5  47.89  22.4
 360 115  12.5 141.70 14.45 20.9  5.65 15.2 1.798E-04  27.38  13.5  37.58  22.5 6.619E-09  41.37  11.7  46.77  22.4
 360 120  12.5 157.72 12.07 19.5  6.30 15.5 9.858E-05  24.79  14.0  34.59  22.6 3.238E-09  31.44  12.3  42.55  22.4
 360 125  12.5 174.77 11.42 16.7  5.92 15.8 5.772E-05  24.35  14.5  32.31  22.7 1.690E-09  24.62  13.1  38.11  22.5
 360 130  12.5 190.15 16.47 14.6  5.40 16.2 3.567E-05  25.71  14.7  30.68  22.9 9.472E-10  22.01  13.8  34.69  22.6
 360 135  12.5 202.84 23.07 13.8  5.23 16.6 2.295E-05  28.21  14.6  29.28  11.0 5.633E-10  22.26  14.1  32.28  22.7
 360 140  12.5 212.87 28.92 13.5  5.25 17.0 1.521E-05  31.35  14.5  27.90  11.2 3.500E-10  24.10  14.2  30.27  22.8
 360 145  12.5 220.32 33.77 13.3  5.28 17.2 1.033E-05  31.35  14.5  27.90  11.2 2.254E-10  26.56  14.1  28.37  22.9
 360 150  12.5 225.62 37.41 13.2  5.58 17.3 7.156E-06  34.61  14.3  26.47  11.4 1.493E-10  29.51  13.9  26.93  23.0
 360 155  12.5 229.74 40.10 13.2  5.94 17.4 5.026E-06  37.23  14.1  24.96  11.6 1.005E-10  32.80  13.7  25.75  11.1
 360 160  12.5 232.93 42.22 13.2  6.05 17.5 3.570E-06  38.80  14.0  23.82  11.9 6.861E-11  35.98  13.6  24.50  11.2
 360 165  12.5 234.93 43.78 13.2  6.29 17.5 2.581E-06  38.80  14.0  23.82  11.9 4.779E-11  38.62  13.4  23.50  11.4
 360 170  12.5 236.51 44.88 13.2  6.50 17.5 1.885E-06  38.56  13.8  23.40  12.2 3.363E-11  41.07  13.3  22.77  11.6
 360 175  12.5 237.67 45.77 13.1  6.60 17.5 1.390E-06  38.56  13.8  23.40  12.2 2.390E-11  42.69  13.3  22.17  11.8
 360 180  12.5 238.41 46.34 13.2  6.80 17.5 1.042E-06  36.55  13.6  24.45  12.6 1.728E-11  43.58  13.2  22.00  12.0
 360 185  12.5 239.04 46.77 13.2  6.89 17.5 7.847E-07  32.67  13.5  27.12  13.0 1.256E-11  43.81  13.1  22.15  12.3
 360 190  12.5 239.41 47.07 13.2  7.01 17.5 6.010E-07  32.67  13.5  27.12  13.0 9.297E-12  42.90  13.1  22.54  12.5
 360 195  12.5 239.75 47.26 13.2  7.09 17.5 4.622E-07  27.51  13.3  31.11  13.3 6.914E-12  41.49  13.0  23.55  12.7
 360 200  12.5 239.96 47.42 13.2  7.16 17.5 3.602E-07  27.51  13.3  31.11  13.3 5.219E-12  39.10  13.0  24.62  12.9
 360 205  12.5 240.15 47.50 13.2  7.22 17.5 2.818E-07  21.66  13.2  35.55  13.5 3.956E-12  36.26  12.9  26.41  13.1
 360 210  12.5 240.27 47.58 13.2  7.27 17.5 2.233E-07  21.66  13.2  35.55  13.5 3.042E-12  32.46  12.9  28.11  13.2
 360 215  12.5 240.38 47.62 13.2  7.31 17.5 1.772E-07  15.93  13.0  39.63  13.6 2.343E-12  28.86  12.8  30.20  13.3
 360 220  12.5 240.44 47.65 13.2  7.34 17.5 1.426E-07  15.93  13.0  39.63  13.6 1.830E-12  24.50  12.8  31.94  13.4
 360 225  12.5 240.50 47.67 13.2  7.37 17.5 1.148E-07  15.93  13.0  39.63  13.6 1.430E-12  20.62  12.7  34.00  13.5
 360 230  12.5 240.54 47.67 13.2  7.37 17.5 9.341E-08  15.93  13.0  39.63  13.6 1.131E-12  20.62  12.7  34.00  13.5
 360 235  12.5 240.58 47.67 13.2  7.37 17.5 7.625E-08  15.93  13.0  39.63  13.6 8.970E-13  20.62  12.7  34.00  13.5
 360 240  12.5 240.61 47.67 13.2  7.37 17.5 6.252E-08  15.93  13.0  39.63  13.6 7.152E-13  20.62  12.7  34.00  13.5
 360  80  17.5 138.97 16.00 11.9 14.57 22.6 2.954E-02  10.23  10.5  14.89  11.5 1.125E-06   3.90  11.2   9.99  11.6
 360  85  17.5 132.90 11.33 11.9 14.60 22.6 1.507E-02  21.12  11.1  24.46  11.1 5.989E-07  13.07  11.2  15.63  11.6
 360  90  17.5 124.99 10.34 13.0 14.26 22.2 7.421E-03  24.88  11.2  29.71  11.0 3.132E-07  20.13  11.2  22.80  11.4
 360  95  17.5 117.92 10.64 13.6 12.38 21.7 3.486E-03  32.38  11.6  39.95  22.8 1.561E-07  26.81  11.4  31.44  11.1
 360 100  17.5 115.63  4.75 13.6  6.75 20.9 1.583E-03  36.12  12.0  44.14  22.7 7.207E-08  37.71  11.6  40.29  22.7
 360 105  17.5 121.16  5.72 23.0  1.08 14.6 7.273E-04  39.20  12.5  47.42  22.5 3.139E-08  48.42  11.6  48.13  22.5
 360 110  17.5 131.02 13.21 21.9  5.38 14.5 3.525E-04  36.43  12.7  45.74  22.5 1.406E-08  50.65  11.4  51.71  22.4
 360 115  17.5 143.52 16.04 21.0  7.24 15.0 1.820E-04  26.78  13.4  39.88  22.7 6.627E-09  43.41  11.6  50.23  22.4
 360 120  17.5 159.32 13.46 19.8  7.67 15.5 1.005E-04  23.74  14.0  37.12  22.8 3.277E-09  32.47  12.1  45.39  22.6
 360 125  17.5 176.02 11.58 17.2  7.34 15.9 5.911E-05  23.21  14.6  35.10  23.0 1.724E-09  24.52  12.9  40.62  22.7
 360 130  17.5 191.24 15.69 14.9  7.05 16.4 3.664E-05  24.63  14.8  33.59  11.1 9.701E-10  21.08  13.7  37.23  22.9
 360 135  17.5 203.99 22.06 14.0  7.15 16.8 2.361E-05  27.27  14.8  32.30  11.3 5.780E-10  20.88  14.1  34.97  23.0
 360 140  17.5 214.18 27.92 13.5  7.40 17.1 1.565E-05  30.48  14.7  30.88  11.4 3.596E-10  22.45  14.3  33.09  11.1
 360 145  17.5 221.62 32.80 13.3  7.64 17.2 1.065E-05  30.48  14.7  30.88  11.4 2.324E-10  24.76  14.2  31.25  11.2
 360 150  17.5 227.11 36.48 13.3  8.12 17.3 7.377E-06  33.79  14.5  29.35  11.6 1.540E-10  27.72  14.0  29.91  11.2
 360 155  17.5 231.39 39.23 13.2  8.54 17.4 5.178E-06  36.62  14.3  27.81  11.7 1.037E-10  31.06  13.9  28.65  11.3
 360 160  17.5 234.65 41.38 13.2  8.72 17.4 3.676E-06  36.62  14.3  27.81  11.7 7.082E-11  34.34  13.8  27.30  11.4
 360 165  17.5 236.72 42.96 13.2  9.07 17.4 2.657E-06  38.39  14.2  26.53  12.0 4.931E-11  37.21  13.6  26.26  11.6
 360 170  17.5 238.39 44.09 13.2  9.27 17.4 1.937E-06  38.58  14.1  25.93  12.3 3.464E-11  39.91  13.5  25.36  11.7
 360 175  17.5 239.55 45.00 13.2  9.44 17.4 1.427E-06  38.58  14.1  25.93  12.3 2.461E-11  41.86  13.5  24.64  11.9
 360 180  17.5 240.33 45.58 13.2  9.65 17.4 1.068E-06  36.83  14.0  26.46  12.6 1.774E-11  43.17  13.4  24.27  12.1
 360 185  17.5 240.99 46.03 13.2  9.77 17.4 8.025E-07  33.16  13.9  28.43  13.0 1.285E-11  43.81  13.4  24.18  12.3
 360 190  17.5 241.37 46.33 13.2  9.92 17.4 6.146E-07  33.16  13.9  28.43  13.0 9.494E-12  43.32  13.3  24.29  12.5
 360 195  17.5 241.72 46.53 13.2 10.01 17.4 4.720E-07  27.92  13.8  31.61  13.2 7.036E-12  42.37  13.3  24.90  12.7
 360 200  17.5 241.93 46.69 13.2 10.11 17.4 3.684E-07  27.92  13.8  31.61  13.2 5.306E-12  40.30  13.3  25.52  12.8
 360 205  17.5 242.12 46.78 13.2 10.18 17.4 2.881E-07  21.87  13.9  35.41  13.4 4.013E-12  37.83  13.3  26.85  13.0
 360 210  17.5 242.24 46.86 13.2 10.24 17.4 2.288E-07  21.87  13.9  35.41  13.4 3.091E-12  34.08  13.3  28.14  13.2
 360 215  17.5 242.35 46.90 13.2 10.29 17.4 1.817E-07  21.87  13.9  35.41  13.4 2.381E-12  30.44  13.4  29.94  13.3
 360 220  17.5 242.41 46.93 13.2 10.32 17.4 1.465E-07  15.88  14.0  39.02  13.5 1.864E-12  26.03  13.4  31.38  13.4
 360 225  17.5 242.48 46.94 13.2 10.36 17.4 1.182E-07  15.88  14.0  39.02  13.5 1.460E-12  21.87  13.5  33.23  13.4
 360 230  17.5 242.52 46.96 13.2 10.38 17.4 9.623E-08  10.87  14.5  41.72  13.6 1.155E-12  17.41  13.7  34.73  13.5
 360 235  17.5 242.55 46.96 13.2 10.38 17.4 7.877E-08  10.87  14.5  41.72  13.6 9.193E-13  17.41  13.7  34.73  13.5
 360 240  17.5 242.58 46.96 13.2 10.38 17.4 6.461E-08  10.87  14.5  41.72  13.6 7.333E-13  17.41  13.7  34.73  13.5
 360  80  22.5 140.03 14.40 12.3 15.39 22.8 2.995E-02   8.47  33.8  14.41  11.4 1.131E-06   4.08  10.7   8.64  11.5
 360  85  22.5 133.69 10.98 12.3 15.69 22.8 1.535E-02  17.63  11.0  25.15  11.2 6.065E-07   9.85  10.7  14.97  11.5
 360  90  22.5 125.82 10.35 13.0 15.27 22.5 7.587E-03  21.28  11.2  30.90  11.1 3.184E-07  16.09  11.1  22.91  11.4
 360  95  22.5 118.37 11.09 13.5 13.14 21.9 3.582E-03  28.93  11.7  42.29  22.9 1.599E-07  21.95  11.4  32.32  11.2
 360 100  22.5 115.12  6.62 13.4  7.31 21.1 1.627E-03  33.25  12.1  47.05  22.8 7.456E-08  32.04  11.7  41.70  22.9
 360 105  22.5 120.12  4.65 22.1  1.19 13.5 7.426E-04  38.34  12.6  50.90  22.6 3.235E-08  44.46  11.7  49.66  22.6
 360 110  22.5 131.09 13.39 21.8  6.27 14.5 3.577E-04  36.30  12.8  49.33  22.6 1.428E-08  48.89  11.6  54.30  22.5
 360 115  22.5 144.50 16.23 21.2  8.84 15.1 1.851E-04  26.51  13.6  43.57  22.8 6.707E-09  42.87  11.8  53.69  22.5
 360 120  22.5 160.51 13.03 20.2 10.49 15.6 1.026E-04  23.58  14.2  40.85  23.0 3.332E-09  32.55  12.4  49.11  22.7
 360 125  22.5 177.34  9.99 17.5 11.05 16.0 6.050E-05  23.28  14.8  38.66  11.1 1.759E-09  24.77  13.1  44.32  22.9
 360 130  22.5 192.83 13.53 14.8 11.20 16.3 3.755E-05  24.75  15.0  36.65  11.3 9.915E-10  21.16  13.8  40.75  11.0
 360 135  22.5 205.93 19.71 13.8 11.39 16.6 2.422E-05  27.28  15.0  34.73  11.4 5.914E-10  20.64  14.2  38.21  11.2
 360 140  22.5 216.48 25.47 13.4 11.57 16.8 1.608E-05  30.45  14.8  32.85  11.6 3.683E-10  21.87  14.4  36.02  11.3
 360 145  22.5 224.03 30.16 13.2 11.77 16.8 1.096E-05  30.45  14.8  32.85  11.6 2.389E-10  24.01  14.3  33.84  11.4
 360 150  22.5 229.82 33.71 13.2 12.24 16.9 7.597E-06  33.78  14.6  30.95  11.8 1.585E-10  26.90  14.1  32.18  11.5
 360 155  22.5 234.33 36.38 13.1 12.57 16.9 5.330E-06  36.75  14.5  29.13  11.9 1.068E-10  30.24  13.9  30.54  11.6
 360 160  22.5 237.66 38.46 13.1 12.76 16.9 3.788E-06  36.75  14.5  29.13  11.9 7.314E-11  33.56  13.8  28.91  11.7
 360 165  22.5 239.90 39.97 13.1 13.14 16.9 2.733E-06  38.92  14.3  27.70  12.2 5.091E-11  36.66  13.7  27.66  11.8
 360 170  22.5 241.68 41.08 13.1 13.31 16.9 1.988E-06  39.69  14.2  26.93  12.5 3.573E-11  39.59  13.6  26.53  11.9
 360 175  22.5 242.89 41.96 13.1 13.55 16.9 1.462E-06  39.69  14.2  26.93  12.5 2.537E-11  41.91  13.6  25.64  12.1
 360 180  22.5 243.73 42.52 13.1 13.73 17.0 1.090E-06  38.61  14.1  27.13  12.8 1.823E-11  43.71  13.5  25.07  12.3
 360 185  22.5 244.42 42.97 13.1 13.89 17.0 8.175E-07  38.61  14.1  27.13  12.8 1.317E-11  44.87  13.5  24.81  12.4
 360 190  22.5 244.82 43.26 13.1 14.03 17.0 6.245E-07  35.57  14.1  28.57  13.1 9.690E-12  45.06  13.5  24.70  12.6
 360 195  22.5 245.19 43.47 13.1 14.14 17.0 4.784E-07  30.76  14.2  31.11  13.3 7.148E-12  44.76  13.6  25.05  12.8
 360 200  22.5 245.41 43.61 13.2 14.24 17.0 3.730E-07  30.76  14.2  31.11  13.3 5.370E-12  43.27  13.6  25.41  13.0
 360 205  22.5 245.61 43.70 13.2 14.31 17.0 2.914E-07  24.84  14.3  34.34  13.5 4.042E-12  41.61  13.6  26.30  13.1
 360 210  22.5 245.73 43.77 13.2 14.38 17.0 2.315E-07  24.84  14.3  34.34  13.5 3.101E-12  38.54  13.7  27.15  13.3
 360 215  22.5 245.85 43.81 13.2 14.43 17.0 1.839E-07  24.84  14.3  34.34  13.5 2.379E-12  35.59  13.8  28.54  13.4
 360 220  22.5 245.92 43.83 13.2 14.48 17.0 1.485E-07  18.77  14.6  37.59  13.6 1.862E-12  31.52  13.9  29.61  13.5
 360 225  22.5 245.98 43.85 13.2 14.51 17.0 1.200E-07  18.77  14.6  37.59  13.6 1.460E-12  27.51  14.1  31.17  13.6
 360 230  22.5 246.03 43.86 13.2 14.54 17.0 9.786E-08  13.68  15.3  40.23  13.7 1.156E-12  23.28  14.3  32.49  13.6
 360 235  22.5 246.06 43.86 13.2 14.54 17.0 8.034E-08  13.68  15.3  40.23  13.7 9.225E-13  23.28  14.3  32.49  13.6
 360 240  22.5 246.09 43.86 13.2 14.54 17.0 6.598E-08  13.68  15.3  40.23  13.7 7.365E-13  23.28  14.3  32.49  13.6
 360  80  27.5 141.53 12.43 12.7 16.04 11.1 3.032E-02   6.95  33.1  13.46  11.5 1.132E-06   4.79  10.2   7.19  11.6
 360  85  27.5 135.05 10.11 12.7 17.04 11.1 1.565E-02  13.96  11.0  24.95  11.3 6.122E-07   7.06  10.2  13.70  11.6
 360  90  27.5 127.16  9.60 13.1 16.84 22.7 7.787E-03  17.28  11.3  31.23  11.2 3.236E-07  12.10  11.2  22.25  11.5
 360  95  27.5 119.42 10.53 13.5 14.74 22.2 3.710E-03  24.44  11.9  43.93  11.1 1.642E-07  16.96  11.6  32.37  11.4
 360 100  27.5 115.21  8.28 13.4  9.23 21.3 1.690E-03  28.92  12.2  49.46  23.0 7.758E-08  24.94  11.9  42.74  11.1
 360 105  27.5 119.11  3.65 19.8  1.55 22.8 7.683E-04  35.66  12.8  54.17  22.8 3.385E-08  38.04  11.9  50.60  22.7
 360 110  27.5 130.34 12.36 21.7  5.80 14.7 3.682E-04  34.60  13.0  52.86  22.7 1.478E-08  44.67  11.9  56.39  22.6
 360 115  27.5 144.31 15.21 21.4 10.43 15.4 1.896E-04  25.83  13.8  47.70  22.9 6.888E-09  40.75  12.1  57.27  22.7
 360 120  27.5 160.74 11.65 20.7 14.08 15.8 1.050E-04  23.20  14.4  44.71  11.1 3.413E-09  31.88  12.6  53.31  22.8
 360 125  27.5 178.05  7.67 18.0 15.78 16.1 6.189E-05  22.88  14.9  41.61  11.2 1.799E-09  24.66  13.3  48.46  23.0
 360 130  27.5 194.04 10.67 14.7 16.32 16.3 3.842E-05  24.23  15.1  38.68  11.4 1.013E-09  20.98  13.9  44.37  11.2
 360 135  27.5 207.61 16.60 13.6 16.46 16.4 2.480E-05  26.51  15.0  35.85  11.6 6.043E-10  20.12  14.3  41.09  11.3
 360 140  27.5 218.46 22.11 13.3 16.46 16.5 1.649E-05  26.51  15.0  35.85  11.6 3.771E-10  20.97  14.4  38.15  11.4
 360 145  27.5 226.28 26.48 13.1 16.53 16.5 1.126E-05  29.56  14.9  33.34  11.7 2.450E-10  22.91  14.2  35.37  11.5
 360 150  27.5 232.37 29.78 13.1 16.85 16.6 7.797E-06  32.87  14.7  30.96  11.9 1.626E-10  25.71  14.1  33.19  11.6
 360 155  27.5 237.13 32.29 13.1 17.04 16.6 5.466E-06  36.07  14.5  28.87  12.1 1.097E-10  28.92  13.9  31.10  11.8
 360 160  27.5 240.56 34.23 13.1 17.24 16.6 3.883E-06  36.07  14.5  28.87  12.1 7.525E-11  32.13  13.8  29.18  11.9
 360 165  27.5 242.97 35.62 13.1 17.58 16.6 2.797E-06  38.54  14.4  27.14  12.4 5.238E-11  35.33  13.7  27.66  12.0
 360 170  27.5 244.89 36.67 13.1 17.74 16.6 2.030E-06  40.07  14.3  26.22  12.7 3.674E-11  38.36  13.7  26.33  12.2
 360 175  27.5 246.15 37.49 13.1 18.00 16.6 1.491E-06  40.07  14.3  26.22  12.7 2.607E-11  40.89  13.6  25.27  12.3
 360 180  27.5 247.07 38.00 13.1 18.17 16.6 1.107E-06  40.05  14.2  26.21  13.0 1.869E-11  43.12  13.6  24.52  12.5
 360 185  27.5 247.80 38.42 13.1 18.33 16.6 8.271E-07  40.05  14.2  26.21  13.0 1.347E-11  44.72  13.6  24.10  12.7
 360 190  27.5 248.24 38.68 13.1 18.47 16.6 6.290E-07  38.17  14.3  27.18  13.3 9.863E-12  45.62  13.7  23.80  12.9
 360 195  27.5 248.64 38.88 13.1 18.58 16.6 4.799E-07  34.52  14.3  29.11  13.5 7.242E-12  46.01  13.7  23.97  13.0
 360 200  27.5 248.88 39.00 13.1 18.68 16.6 3.728E-07  34.52  14.3  29.11  13.5 5.412E-12  45.42  13.8  24.09  13.2
 360 205  27.5 249.10 39.09 13.1 18.76 16.6 2.902E-07  29.45  14.5  31.67  13.7 4.052E-12  44.60  13.8  24.70  13.4
