  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2  Pa0Nm2     PA1% Pp1Hr   PA2% Pp2Hr  DA0kgm3    DA1% Dp1Hr   DA2% Dp2Hr
 210 235 -42.5 279.54 40.89 11.2 26.72 16.4 1.377E-07  52.34  10.6  31.30  15.3 1.565E-12  53.51  11.2  25.52  14.9
 210 240 -42.5 279.63 40.90 11.2 26.76 16.4 1.131E-07  52.34  10.6  31.30  15.3 1.239E-12  54.19  11.2  26.44  14.9
 210  80 -37.5 146.45 10.81 19.0 11.66 22.9 4.984E-02  11.59  31.8   1.30  21.8 1.792E-06  15.38  30.9   3.06  20.5
 210  85 -37.5 140.90 11.92 19.0 12.63 22.9 2.636E-02   4.15  30.4   9.48  22.5 9.858E-07  11.77  30.9   2.88  20.5
 210  90 -37.5 134.62 11.14 17.5 14.39 23.0 1.356E-02    .85  24.7  14.03  22.6 5.313E-07   5.35  29.6   6.07  22.2
 210  95 -37.5 128.57  9.43 15.9 15.42 22.9 6.774E-03   4.46  17.6  19.24  22.7 2.780E-07   2.84  20.3  12.62  22.7
 210 100 -37.5 124.54  5.44 13.8 13.64 22.9 3.282E-03  11.82  16.4  31.37  22.8 1.386E-07   9.44  17.6  21.89  22.8
 210 105 -37.5 123.09  3.74 31.3 10.14 11.2 1.567E-03  14.13  16.1  37.29  22.8 6.665E-08  13.57  16.5  31.20  22.8
 210 110 -37.5 124.16  7.52 28.5  7.53 12.0 7.491E-04  13.52  15.6  45.54  22.9 3.148E-08  13.97  15.8  39.63  22.8
 210 115 -37.5 128.78  8.74 27.7  6.34 14.0 3.632E-04  10.65  15.6  47.36  22.9 1.469E-08  11.08  15.3  48.16  22.9
 210 120 -37.5 140.77  5.74 28.4 12.11 15.5 1.840E-04   3.96  16.6  44.78  11.2 6.791E-09   6.82  15.6  53.81  23.0
 210 125 -37.5 159.72  5.64 33.3 18.62 15.9 1.006E-04   3.25  30.4  40.85  11.3 3.264E-09   4.85  17.2  53.22  11.1
 210 130 -37.5 180.73 12.34 10.9 22.14 16.1 5.935E-05   4.54  32.9  36.17  11.5 1.692E-09   4.61  29.0  48.61  11.3
 210 135 -37.5 200.31 19.09 11.2 23.51 16.3 3.723E-05   8.02  10.2  31.79  11.7 9.523E-10   4.82  29.4  43.14  11.5
 210 140 -37.5 217.07 24.82 11.3 24.06 16.3 2.440E-05  13.05  10.7  27.97  12.0 5.721E-10   5.59  31.0  38.37  11.7
 210 145 -37.5 230.71 29.51 11.4 24.55 16.4 1.651E-05  13.05  10.7  27.97  12.0 3.614E-10   8.23  33.0  34.44  11.9
 210 150 -37.5 240.60 33.10 11.4 24.87 16.4 1.151E-05  19.04  10.9  24.72  12.3 2.390E-10  12.31  10.1  31.04  12.0
 210 155 -37.5 248.57 35.90 11.4 25.31 16.4 8.139E-06  25.49  11.0  22.10  12.6 1.616E-10  16.97  10.5  28.42  12.2
 210 160 -37.5 255.01 38.14 11.4 25.80 16.4 5.824E-06  32.13  11.1  20.42  13.1 1.111E-10  21.65  10.7  26.26  12.4
 210 165 -37.5 259.37 39.84 11.4 26.23 16.4 4.238E-06  32.13  11.1  20.42  13.1 7.819E-11  26.21  10.9  24.46  12.6
 210 170 -37.5 262.90 41.19 11.4 26.76 16.4 3.107E-06  38.63  11.1  19.92  13.6 5.555E-11  30.70  11.0  23.15  12.8
 210 175 -37.5 265.63 42.26 11.4 27.11 16.4 2.296E-06  38.63  11.1  19.92  13.6 3.983E-11  35.01  11.1  22.16  13.0
 210 180 -37.5 267.41 43.07 11.4 27.50 16.4 1.718E-06  44.66  11.1  20.70  14.1 2.894E-11  39.04  11.1  21.50  13.2
 210 185 -37.5 268.95 43.69 11.3 27.78 16.4 1.291E-06  50.06  11.1  22.67  14.5 2.110E-11  42.94  11.2  21.19  13.4
 210 190 -37.5 269.89 44.15 11.3 28.04 16.4 9.825E-07  50.06  11.1  22.67  14.5 1.557E-11  46.39  11.2  21.15  13.6
 210 195 -37.5 270.72 44.48 11.3 28.25 16.4 7.512E-07  54.56  11.1  25.45  14.8 1.154E-11  49.73  11.3  21.36  13.8
 210 200 -37.5 271.26 44.73 11.3 28.43 16.4 5.808E-07  54.56  11.1  25.45  14.8 8.628E-12  52.53  11.3  21.83  14.0
 210 205 -37.5 271.71 44.89 11.3 28.57 16.4 4.518E-07  57.89  11.0  28.62  15.1 6.485E-12  55.23  11.3  22.41  14.2
 210 210 -37.5 272.01 45.02 11.3 28.69 16.4 3.554E-07  57.89  11.0  28.62  15.1 4.922E-12  57.29  11.4  23.22  14.3
 210 215 -37.5 272.28 45.11 11.3 28.79 16.4 2.809E-07  59.93  10.9  31.85  15.3 3.751E-12  59.32  11.4  24.08  14.5
 210 220 -37.5 272.44 45.17 11.3 28.88 16.4 2.252E-07  59.93  10.9  31.85  15.3 2.894E-12  60.57  11.4  25.02  14.6
 210 225 -37.5 272.61 45.22 11.3 28.95 16.4 1.805E-07  59.93  10.9  31.85  15.3 2.233E-12  61.99  11.4  26.14  14.7
 210 230 -37.5 272.70 45.24 11.3 29.00 16.4 1.474E-07  60.92  10.8  35.01  15.4 1.756E-12  62.42  11.4  27.02  14.8
 210 235 -37.5 272.78 45.27 11.3 29.05 16.4 1.204E-07  60.92  10.8  35.01  15.4 1.381E-12  62.80  11.4  28.22  14.9
 210 240 -37.5 272.85 45.28 11.3 29.09 16.4 9.934E-08  61.12  10.7  38.02  15.5 1.098E-12  62.96  11.4  29.01  15.0
 210  80 -32.5 146.00  8.76 18.3 13.77 11.2 4.954E-02  11.06  31.3   3.01  21.4 1.788E-06  14.55  30.4   4.50  20.7
 210  85 -32.5 140.69  9.95 18.3 15.23 11.2 2.617E-02   5.05  30.1  11.98  22.5 9.815E-07  11.49  30.4   4.52  20.7
 210  90 -32.5 134.33 10.28 16.7 17.02 11.2 1.345E-02   1.42  30.0  17.38  22.8 5.291E-07   6.09  29.2   8.08  22.3
 210  95 -32.5 127.81 10.23 15.2 17.75 11.1 6.706E-03   3.00  15.3  23.62  22.9 2.773E-07   1.63  22.9  15.88  22.8
 210 100 -32.5 122.96  7.37 13.6 15.21 23.0 3.224E-03  11.26  15.2  37.71  23.0 1.383E-07   7.43  16.7  26.93  22.9
 210 105 -32.5 120.77  4.11 33.4 10.40 11.3 1.520E-03  14.58  15.0  44.19  23.0 6.605E-08  12.75  15.6  37.98  22.9
 210 110 -32.5 121.78  6.48 29.4  6.44 12.2 7.158E-04  16.52  14.6  52.92  23.0 3.069E-08  15.41  14.6  47.86  23.0
 210 115 -32.5 126.78  7.79 28.3  6.20 14.8 3.423E-04  14.73  14.3  54.51  11.0 1.406E-08  15.31  13.7  57.10  11.0
 210 120 -32.5 139.96  5.48 29.0 14.09 15.9 1.727E-04   8.89  12.9  50.22  11.2 6.407E-09  13.09  12.8  62.40  11.1
 210 125 -32.5 159.34  5.88 33.4 20.80 16.2 9.415E-05   8.18  11.7  45.24  11.3 3.059E-09   9.50  12.0  60.12  11.2
 210 130 -32.5 180.26 12.58 11.0 24.08 16.4 5.546E-05   9.93  11.1  39.66  11.5 1.586E-09   7.73  10.7  53.59  11.4
 210 135 -32.5 199.30 19.67 11.3 25.27 16.4 3.476E-05  13.59  11.0  34.49  11.7 8.950E-10   8.80  10.2  46.61  11.5
 210 140 -32.5 215.24 25.89 11.4 25.62 16.4 2.276E-05  18.79  11.1  30.10  11.9 5.392E-10  11.67  10.4  40.64  11.7
 210 145 -32.5 228.15 31.16 11.5 25.85 16.4 1.535E-05  25.00  11.2  26.33  12.2 3.403E-10  15.56  10.5  35.87  11.8
 210 150 -32.5 237.78 35.31 11.5 26.11 16.5 1.063E-05  25.00  11.2  26.33  12.2 2.239E-10  20.13  10.8  32.17  12.0
 210 155 -32.5 244.95 38.49 11.5 26.56 16.5 7.505E-06  31.81  11.2  23.30  12.5 1.514E-10  25.07  10.9  29.27  12.2
 210 160 -32.5 250.72 41.12 11.5 26.99 16.4 5.355E-06  38.92  11.3  21.25  13.0 1.040E-10  29.95  11.0  26.87  12.4
 210 165 -32.5 255.01 43.09 11.5 27.37 16.4 3.867E-06  38.92  11.3  21.25  13.0 7.264E-11  34.89  11.1  25.13  12.6
 210 170 -32.5 258.02 44.62 11.5 27.86 16.4 2.829E-06  45.82  11.3  20.40  13.5 5.151E-11  39.63  11.2  23.73  12.8
 210 175 -32.5 260.51 45.88 11.5 28.17 16.4 2.082E-06  52.38  11.3  21.04  14.0 3.677E-11  44.19  11.3  22.77  13.0
 210 180 -32.5 262.10 46.79 11.5 28.54 16.4 1.550E-06  52.38  11.3  21.04  14.0 2.658E-11  48.48  11.3  22.17  13.2
 210 185 -32.5 263.36 47.49 11.4 28.78 16.4 1.163E-06  58.09  11.2  22.98  14.5 1.934E-11  52.54  11.4  21.83  13.4
 210 190 -32.5 264.29 48.01 11.4 29.02 16.4 8.797E-07  58.09  11.2  22.98  14.5 1.417E-11  56.31  11.4  21.90  13.5
 210 195 -32.5 264.93 48.37 11.4 29.21 16.4 6.726E-07  62.98  11.2  25.94  14.8 1.049E-11  59.67  11.4  22.07  13.7
 210 200 -32.5 265.46 48.65 11.4 29.37 16.4 5.167E-07  62.98  11.2  25.94  14.8 7.788E-12  62.79  11.5  22.60  13.9
 210 205 -32.5 265.80 48.83 11.4 29.50 16.4 4.027E-07  66.40  11.2  29.31  15.1 5.853E-12  65.33  11.5  23.13  14.0
 210 210 -32.5 266.09 48.98 11.4 29.61 16.4 3.149E-07  66.40  11.2  29.31  15.1 4.413E-12  67.64  11.5  24.00  14.2
 210 215 -32.5 266.28 49.08 11.4 29.71 16.4 2.498E-07  68.55  11.1  32.88  15.3 3.370E-12  69.33  11.5  24.77  14.3
 210 220 -32.5 266.45 49.15 11.4 29.78 16.4 1.991E-07  68.55  11.1  32.88  15.3 2.584E-12  70.74  11.5  25.81  14.4
 210 225 -32.5 266.56 49.20 11.4 29.85 16.4 1.604E-07  69.41  11.0  36.36  15.4 2.003E-12  71.69  11.5  26.73  14.6
 210 230 -32.5 266.65 49.23 11.4 29.90 16.4 1.303E-07  69.41  11.0  36.36  15.4 1.565E-12  72.12  11.6  27.79  14.6
 210 235 -32.5 266.73 49.23 11.4 29.90 16.4 1.062E-07  69.41  11.0  36.36  15.4 1.228E-12  72.12  11.6  27.79  14.6
 210 240 -32.5 266.77 49.23 11.4 29.90 16.4 8.795E-08  69.41  11.0  36.36  15.4 9.802E-13  72.12  11.6  27.79  14.6
 210  80 -27.5 145.81  6.43 17.2 16.65 11.3 4.910E-02  10.69  30.6   4.33  21.1 1.778E-06  13.98  30.0   6.42  20.8
 210  85 -27.5 141.02  8.74 17.2 18.07 11.3 2.598E-02   6.21  30.3  14.38  22.7 9.740E-07  11.53  30.0   5.32  20.8
 210  90 -27.5 134.43 10.21 15.8 18.97 11.3 1.337E-02   3.47  31.4  20.68  22.9 5.261E-07   6.92  29.3  10.14  22.4
 210  95 -27.5 127.38 11.40 14.8 19.11 11.1 6.664E-03   3.89  12.5  27.73  11.0 2.767E-07   1.71  28.2  19.14  23.0
 210 100 -27.5 121.74  9.25 13.8 16.14 11.0 3.188E-03  12.35  14.0  42.77  11.1 1.382E-07   6.75  15.2  31.32  11.1
 210 105 -27.5 118.75  4.97 10.9 10.56 11.3 1.489E-03  16.51  14.1  49.67  11.1 6.586E-08  13.88  14.5  43.43  11.1
 210 110 -27.5 119.46  5.87 30.4  5.49 12.3 6.911E-04  20.81  13.9  58.91  11.1 3.019E-08  19.07  13.8  54.37  11.1
 210 115 -27.5 124.70  7.48 29.0  6.21 15.3 3.253E-04  17.93  13.3  59.20  11.1 1.357E-08  22.09  12.9  64.27  11.1
 210 120 -27.5 138.82  5.73 29.5 15.28 16.2 1.630E-04  15.54  12.7  55.38  11.2 6.096E-09  22.53  12.2  69.70  11.2
 210 125 -27.5 158.56  6.20 33.3 22.11 16.4 8.837E-05  14.52  12.1  49.43  11.3 2.887E-09  19.58  11.7  66.34  11.3
 210 130 -27.5 179.44 12.74 11.0 25.17 16.5 5.194E-05  15.83  11.6  43.24  11.4 1.494E-09  17.06  11.3  58.12  11.4
 210 135 -27.5 198.03 20.21 11.3 26.18 16.5 3.252E-05  19.23  11.4  37.46  11.6 8.440E-10  17.19  11.0  49.80  11.5
 210 140 -27.5 213.26 26.93 11.4 26.39 16.5 2.126E-05  24.41  11.4  32.56  11.8 5.092E-10  19.61  11.0  42.97  11.6
 210 145 -27.5 225.41 32.70 11.5 26.44 16.5 1.431E-05  30.80  11.4  28.38  12.0 3.216E-10  23.33  11.0  37.55  11.8
 210 150 -27.5 234.97 37.36 11.5 26.58 16.5 9.836E-06  37.88  11.4  24.85  12.4 2.099E-10  28.06  11.1  33.63  11.9
 210 155 -27.5 241.46 40.88 11.5 26.94 16.5 6.927E-06  37.88  11.4  24.85  12.4 1.419E-10  33.13  11.1  30.49  12.1
 210 160 -27.5 246.65 43.80 11.5 27.32 16.5 4.930E-06  45.36  11.4  22.24  12.8 9.735E-11  38.14  11.2  27.91  12.2
 210 165 -27.5 250.78 46.04 11.5 27.61 16.5 3.540E-06  52.66  11.4  20.77  13.3 6.760E-11  43.36  11.3  26.13  12.4
 210 170 -27.5 253.44 47.72 11.5 28.03 16.4 2.581E-06  52.66  11.4  20.77  13.3 4.778E-11  48.34  11.3  24.70  12.6
 210 175 -27.5 255.57 49.11 11.5 28.29 16.4 1.895E-06  59.62  11.4  20.85  13.8 3.404E-11  53.09  11.4  23.62  12.8
 210 180 -27.5 257.14 50.10 11.5 28.58 16.4 1.402E-06  59.62  11.4  20.85  13.8 2.443E-11  57.78  11.4  23.09  12.9
 210 185 -27.5 258.17 50.87 11.5 28.80 16.4 1.051E-06  65.80  11.3  22.43  14.3 1.774E-11  61.93  11.4  22.65  13.1
 210 190 -27.5 259.05 51.41 11.5 28.99 16.4 7.905E-07  70.78  11.3  25.16  14.7 1.293E-11  66.05  11.5  22.69  13.3
 210 195 -27.5 259.57 51.81 11.5 29.16 16.4 6.038E-07  70.78  11.3  25.16  14.7 9.540E-12  69.45  11.5  22.78  13.5
 210 200 -27.5 260.04 52.10 11.5 29.29 16.4 4.631E-07  74.42  11.3  28.58  15.0 7.064E-12  72.71  11.5  23.20  13.6
 210 205 -27.5 260.33 52.31 11.5 29.41 16.4 3.601E-07  74.42  11.3  28.58  15.0 5.292E-12  75.31  11.6  23.69  13.8
 210 210 -27.5 260.59 52.46 11.5 29.50 16.4 2.813E-07  76.63  11.2  32.31  15.2 3.981E-12  77.65  11.6  24.40  13.9
 210 215 -27.5 260.75 52.56 11.5 29.58 16.4 2.229E-07  76.63  11.2  32.31  15.2 3.034E-12  79.27  11.6  25.14  14.0
 210 220 -27.5 260.90 52.64 11.5 29.65 16.4 1.770E-07  77.34  11.1  35.98  15.3 2.317E-12  80.78  11.6  26.11  14.2
 210 225 -27.5 260.99 52.64 11.5 29.65 16.4 1.431E-07  77.34  11.1  35.98  15.3 1.801E-12  80.78  11.6  26.11  14.2
 210 230 -27.5 261.07 52.64 11.5 29.65 16.4 1.157E-07  77.34  11.1  35.98  15.3 1.400E-12  80.78  11.6  26.11  14.2
 210 235 -27.5 261.13 52.64 11.5 29.65 16.4 9.487E-08  77.34  11.1  35.98  15.3 1.106E-12  80.78  11.6  26.11  14.2
 210 240 -27.5 261.17 52.64 11.5 29.65 16.4 7.820E-08  77.34  11.1  35.98  15.3 8.780E-13  80.78  11.6  26.11  14.2
 210  80 -22.5 145.77  6.44 15.8 19.38 11.4 4.858E-02  10.95  30.0   4.94  21.3 1.765E-06  14.42  29.7   7.13  21.3
 210  85 -22.5 141.55  9.27 15.8 20.28 11.4 2.577E-02   7.41  31.0  16.71  22.9 9.647E-07  11.83  29.7   5.40  21.3
 210  90 -22.5 134.68 11.08 15.1 19.77 11.4 1.329E-02   5.90  32.6  23.75  11.1 5.223E-07   7.43  29.9  12.36  22.8
 210  95 -22.5 127.11 12.68 14.5 19.21 11.2 6.626E-03   7.05  11.2  31.18  11.2 2.756E-07   3.39  32.5  22.20  11.1
 210 100 -22.5 120.83 10.86 13.9 16.21 11.1 3.157E-03  15.52  13.1  46.27  11.2 1.380E-07   8.59  13.6  34.60  11.2
 210 105 -22.5 117.19  6.17 11.8 10.71 11.3 1.464E-03  20.10  13.4  52.95  11.2 6.568E-08  17.28  13.7  46.92  11.2
 210 110 -22.5 117.43  5.82 31.3  5.01 12.2 6.699E-04  26.14  13.5  62.64  11.1 2.985E-08  24.71  13.2  58.39  11.2
 210 115 -22.5 123.01  7.72 29.5  5.79 15.7 3.119E-04  24.81  13.1  63.26  11.2 1.320E-08  30.48  12.6  69.13  11.3
 210 120 -22.5 137.54  6.37 29.6 15.34 16.5 1.548E-04  22.48  12.7  59.23  11.2 5.847E-09  33.05  12.1  75.32  11.3
 210 125 -22.5 157.56  6.45 32.9 22.34 16.6 8.345E-05  21.11  12.2  53.16  11.3 2.744E-09  30.26  11.7  71.58  11.3
 210 130 -22.5 178.39 12.73 10.8 25.37 16.6 4.891E-05  21.83  11.9  46.55  11.4 1.416E-09  26.66  11.5  62.20  11.4
 210 135 -22.5 196.57 20.58 11.3 26.29 16.6 3.056E-05  24.89  11.6  40.55  11.5 7.999E-10  25.71  11.3  52.86  11.5
 210 140 -22.5 211.21 27.81 11.4 26.43 16.5 1.993E-05  29.93  11.5  35.37  11.7 4.828E-10  27.51  11.2  45.43  11.6
 210 145 -22.5 222.69 34.03 11.5 26.39 16.5 1.338E-05  36.38  11.5  30.91  11.9 3.049E-10  30.94  11.2  39.66  11.7
 210 150 -22.5 231.64 39.11 11.5 26.42 16.5 9.177E-06  43.64  11.5  27.03  12.2 1.988E-10  35.52  11.2  35.45  11.8
 210 155 -22.5 238.10 42.91 11.5 26.69 16.5 6.417E-06  43.64  11.5  27.03  12.2 1.334E-10  40.84  11.3  32.41  12.0
 210 160 -22.5 242.78 46.06 11.5 26.97 16.4 4.555E-06  51.43  11.5  23.97  12.5 9.137E-11  45.95  11.3  29.75  12.1
 210 165 -22.5 246.50 48.50 11.5 27.19 16.4 3.262E-06  59.05  11.5  21.89  13.0 6.331E-11  51.26  11.3  27.87  12.3
 210 170 -22.5 249.15 50.30 11.5 27.51 16.4 2.363E-06  59.05  11.5  21.89  13.0 4.444E-11  56.61  11.4  26.57  12.4
 210 175 -22.5 250.95 51.78 11.5 27.72 16.4 1.731E-06  66.33  11.4  21.26  13.5 3.158E-11  61.47  11.4  25.44  12.6
 210 180 -22.5 252.42 52.82 11.5 27.92 16.4 1.276E-06  72.70  11.4  22.19  14.0 2.257E-11  66.45  11.5  24.93  12.7
 210 185 -22.5 253.33 53.63 11.5 28.11 16.4 9.532E-07  72.70  11.4  22.19  14.0 1.632E-11  70.80  11.5  24.51  12.9
 210 190 -22.5 254.07 54.21 11.5 28.25 16.4 7.173E-07  77.82  11.4  24.47  14.4 1.188E-11  74.95  11.5  24.44  13.0
 210 195 -22.5 254.59 54.63 11.5 28.40 16.4 5.450E-07  77.82  11.4  24.47  14.4 8.712E-12  78.71  11.5  24.58  13.2
 210 200 -22.5 254.97 54.93 11.5 28.50 16.4 4.186E-07  81.66  11.3  27.72  14.8 6.451E-12  81.84  11.6  24.85  13.3
 210 205 -22.5 255.26 55.15 11.5 28.60 16.4 3.238E-07  81.66  11.3  27.72  14.8 4.806E-12  84.74  11.6  25.36  13.4
 210 210 -22.5 255.46 55.31 11.5 28.68 16.4 2.537E-07  83.68  11.3  31.35  15.0 3.622E-12  86.75  11.6  25.88  13.6
 210 215 -22.5 255.62 55.31 11.5 28.68 16.4 2.002E-07  83.68  11.3  31.35  15.0 2.746E-12  86.75  11.6  25.88  13.6
 210 220 -22.5 255.74 55.31 11.5 28.68 16.4 1.597E-07  83.68  11.3  31.35  15.0 2.106E-12  86.75  11.6  25.88  13.6
 210 225 -22.5 255.83 55.31 11.5 28.68 16.4 1.285E-07  83.68  11.3  31.35  15.0 1.629E-12  86.75  11.6  25.88  13.6
 210 230 -22.5 255.90 55.31 11.5 28.68 16.4 1.039E-07  83.68  11.3  31.35  15.0 1.267E-12  86.75  11.6  25.88  13.6
 210 235 -22.5 255.95 55.31 11.5 28.68 16.4 8.531E-08  83.68  11.3  31.35  15.0 1.002E-12  86.75  11.6  25.88  13.6
 210 240 -22.5 255.99 55.31 11.5 28.68 16.4 7.001E-08  83.68  11.3  31.35  15.0 7.918E-13  86.75  11.6  25.88  13.6
 210  80 -17.5 145.97  9.54 14.8 20.86 11.5 4.818E-02   9.78  30.4  11.35  22.7 1.753E-06  15.24  29.5   6.97  21.8
 210  85 -17.5 142.06 11.45 14.8 21.16 11.5 2.561E-02   8.33  31.8  19.02  11.1 9.570E-07  11.54  29.5   6.35  21.8
 210  90 -17.5 134.87 12.74 14.5 19.51 11.4 1.324E-02   8.40  33.7  26.31  11.2 5.194E-07   7.19  30.7  14.72  22.9
 210  95 -17.5 126.79 14.01 14.2 18.35 11.3 6.598E-03  10.91  11.3  33.62  11.2 2.750E-07   5.85  10.2  24.58  11.2
 210 100 -17.5 119.97 12.25 13.8 15.67 11.2 3.131E-03  20.29  12.8  47.99  11.2 1.378E-07  12.64  12.9  36.42  11.3
 210 105 -17.5 115.89  7.64 12.2 10.99 11.4 1.441E-03  29.55  13.2  59.78  11.2 6.544E-08  22.62  13.2  48.48  11.3
 210 110 -17.5 115.73  6.25 32.0  5.34 12.1 6.533E-04  32.53  13.2  64.05  11.2 2.956E-08  32.24  12.9  60.33  11.3
 210 115 -17.5 121.55  8.17 29.8  4.96 15.7 3.008E-04  32.27  12.9  65.47  11.2 1.290E-08  40.66  12.4  72.28  11.4
 210 120 -17.5 136.48  6.97 29.6 14.45 16.6 1.481E-04  29.82  12.6  61.69  11.2 5.637E-09  45.26  12.0  79.87  11.4
 210 125 -17.5 156.79  6.34 32.4 21.58 16.7 7.944E-05  27.97  12.3  55.88  11.3 2.624E-09  42.52  11.7  76.37  11.4
 210 130 -17.5 177.61 12.18 10.7 24.61 16.6 4.643E-05  28.06  12.0  49.41  11.3 1.349E-09  37.38  11.5  66.28  11.4
 210 135 -17.5 195.50 20.27 11.2 25.43 16.6 2.898E-05  30.54  11.8  43.39  11.5 7.620E-10  34.91  11.4  56.25  11.5
 210 140 -17.5 209.66 27.85 11.4 25.44 16.5 1.887E-05  35.33  11.7  38.34  11.6 4.599E-10  35.71  11.3  48.42  11.6
 210 145 -17.5 220.62 34.40 11.5 25.22 16.5 1.265E-05  41.53  11.6  33.79  11.8 2.903E-10  38.55  11.3  42.49  11.7
 210 150 -17.5 229.09 39.76 11.5 25.08 16.4 8.660E-06  48.91  11.6  29.98  12.0 1.890E-10  42.80  11.3  38.21  11.8
 210 155 -17.5 235.57 43.75 11.5 25.23 16.4 6.018E-06  48.91  11.6  29.98  12.0 1.260E-10  48.23  11.4  35.38  11.9
 210 160 -17.5 239.86 47.04 11.6 25.36 16.4 4.265E-06  56.55  11.6  26.66  12.3 8.618E-11  53.26  11.4  32.75  12.0
 210 165 -17.5 243.27 49.61 11.6 25.46 16.4 3.050E-06  64.33  11.5  24.25  12.7 5.959E-11  58.55  11.4  30.88  12.1
 210 170 -17.5 245.92 51.47 11.6 25.67 16.4 2.198E-06  71.50  11.5  22.95  13.2 4.159E-11  64.20  11.4  29.77  12.3
 210 175 -17.5 247.50 53.00 11.6 25.81 16.3 1.609E-06  71.50  11.5  22.95  13.2 2.950E-11  69.10  11.5  28.66  12.4
 210 180 -17.5 248.81 54.09 11.6 25.93 16.3 1.186E-06  77.77  11.5  23.05  13.6 2.104E-11  74.12  11.5  28.16  12.5
 210 185 -17.5 249.73 54.91 11.6 26.08 16.3 8.825E-07  77.77  11.5  23.05  13.6 1.514E-11  78.76  11.5  27.85  12.6
 210 190 -17.5 250.37 55.50 11.6 26.17 16.3 6.645E-07  82.88  11.4  24.56  14.1 1.101E-11  82.85  11.6  27.73  12.8
 210 195 -17.5 250.90 55.92 11.6 26.29 16.3 5.029E-07  82.88  11.4  24.56  14.1 8.037E-12  86.87  11.6  27.97  12.9
 210 200 -17.5 251.21 56.24 11.6 26.36 16.3 3.871E-07  86.24  11.4  27.06  14.4 5.954E-12  89.78  11.6  28.12  13.0
 210 205 -17.5 251.51 56.45 11.6 26.45 16.3 2.985E-07  86.24  11.4  27.06  14.4 4.417E-12  92.87  11.6  28.70  13.1
 210 210 -17.5 251.67 56.62 11.6 26.51 16.3 2.347E-07  88.01  11.3  30.25  14.7 3.336E-12  94.47  11.7  29.02  13.3
 210 215 -17.5 251.84 56.62 11.6 26.51 16.3 1.846E-07  88.01  11.3  30.25  14.7 2.520E-12  94.47  11.7  29.02  13.3
 210 220 -17.5 251.93 56.62 11.6 26.51 16.3 1.479E-07  88.01  11.3  30.25  14.7 1.940E-12  94.47  11.7  29.02  13.3
 210 225 -17.5 252.02 56.62 11.6 26.51 16.3 1.187E-07  88.01  11.3  30.25  14.7 1.496E-12  94.47  11.7  29.02  13.3
 210 230 -17.5 252.08 56.62 11.6 26.51 16.3 9.645E-08  88.01  11.3  30.25  14.7 1.170E-12  94.47  11.7  29.02  13.3
 210 235 -17.5 252.13 56.62 11.6 26.51 16.3 7.894E-08  88.01  11.3  30.25  14.7 9.233E-13  94.47  11.7  29.02  13.3
 210 240 -17.5 252.17 56.62 11.6 26.51 16.3 6.477E-08  88.01  11.3  30.25  14.7 7.308E-13  94.47  11.7  29.02  13.3
 210  80 -12.5 146.55 13.87 14.2 21.18 11.6 4.779E-02   9.50  30.5  13.00  22.7 1.737E-06  16.29  29.3   6.54  22.0
 210  85 -12.5 142.41 14.40 14.2 20.81 11.6 2.545E-02   8.85  32.7  20.71  11.1 9.501E-07  10.66  29.3   8.01  22.0
 210  90 -12.5 134.86 14.74 14.0 18.61 11.5 1.317E-02  10.69  10.5  27.83  11.2 5.169E-07   6.39  31.6  16.55  22.9
 210  95 -12.5 126.27 15.43 13.9 17.17 11.4 6.556E-03  14.63  11.6  34.71  11.3 2.742E-07   8.30  11.2  25.78  11.2
 210 100 -12.5 118.99 13.64 13.5 15.06 11.3 3.097E-03  25.41  12.6  47.91  11.3 1.374E-07  17.11  12.7  36.70  11.3
 210 105 -12.5 114.62  9.19 12.2 11.58 11.5 1.414E-03  35.86  12.9  59.37  11.3 6.494E-08  28.68  12.9  48.48  11.4
 210 110 -12.5 114.39  6.77 32.5  6.58 12.1 6.343E-04  39.32  13.0  63.68  11.2 2.910E-08  40.68  12.7  61.14  11.5
 210 115 -12.5 120.75  8.37 29.9  3.91 15.2 2.900E-04  39.63  12.8  66.10  11.2 1.255E-08  51.79  12.3  74.88  11.5
 210 120 -12.5 136.31  7.16 29.2 12.47 16.6 1.421E-04  36.92  12.6  63.02  11.3 5.425E-09  58.54  11.9  84.34  11.5
 210 125 -12.5 157.09  5.26 31.5 19.34 16.7 7.620E-05  34.34  12.3  57.72  11.3 2.511E-09  55.64  11.7  81.63  11.5
 210 130 -12.5 178.03 10.17 10.7 22.06 16.7 4.462E-05  33.60  12.1  51.86  11.4 1.290E-09  48.46  11.6  71.18  11.5
 210 135 -12.5 195.75 18.28 11.4 22.51 16.6 2.790E-05  35.29  11.9  46.39  11.5 7.295E-10  43.91  11.5  60.74  11.5
 210 140 -12.5 209.60 26.01 11.6 22.18 16.5 1.819E-05  39.41  11.8  41.87  11.6 4.410E-10  43.14  11.4  52.78  11.6
 210 145 -12.5 220.22 32.71 11.6 21.66 16.5 1.221E-05  45.01  11.7  37.80  11.7 2.786E-10  44.90  11.4  46.90  11.7
 210 150 -12.5 228.39 38.17 11.7 21.25 16.4 8.364E-06  51.80  11.7  34.37  11.9 1.815E-10  48.49  11.4  42.78  11.7
